"","imdb_id","title","type","year","age","runtime","genre","rating","platform"
"1","tt2096351","3%","TV Show",2020,"TV-MA","27","Drama",7.8,"Netflix"
"2","tt5979312","7:19","Movie",2016,"TV-MA","94","Drama",5.9,"Netflix"
"3","tt2100376","23:59","Movie",2011,"R","78","Horror",4.6,"Netflix"
"4","tt0191312","9","Movie",2009,"PG-13","N/A","Adventure",5.9,"Netflix"
"5","tt0224451","21","Movie",2008,"PG-13","105","Comedy",7.2,"Netflix"
"6","tt14720776","46","TV Show",2016,"TV-MA","N/A","Adventure",7,"Netflix"
"7","tt0649431","122","Movie",2019,"TV-MA","N/A","Family",8.2,"Netflix"
"8","tt9390026","706","Movie",2019,"TV-14","120","Thriller",5.3,"Netflix"
"9","tt1301698","1920","Movie",2008,"TV-MA","138","Horror",6.4,"Netflix"
"10","tt0079643","1922","Movie",2017,"TV-MA","135","Biography",6.5,"Netflix"
"11","tt11639464","1983","TV Show",2018,"TV-MA","N/A","Music",8.4,"Netflix"
"12","tt0193692","1994","TV Show",2019,"TV-MA","90","Drama",7.7,"Netflix"
"13","tt8891536","2,215","Movie",2018,"TV-MA","90","Documentary",7.8,"Netflix"
"14","tt9465600","3022","Movie",2019,"R","91","Sci-Fi",4.5,"Netflix"
"15","tt4370922","(T)ERROR","Movie",2015,"NR","84","Documentary",6.6,"Netflix"
"16","tt12759384","(Un)Well","TV Show",2020,"TV-MA","N/A","Documentary",6.5,"Netflix"
"17","tt9850370","#AnneFrank - Parallel Stories","Movie",2019,"TV-14","92","Drama",6.5,"Netflix"
"18","tt11642302","#cats_the_mewvie","Movie",2020,"TV-14","90","Documentary",5.3,"Netflix"
"19","tt5646082","#Roxy","Movie",2018,"TV-14","105","Comedy",5.1,"Netflix"
"20","tt6475636","#Rucker50","Movie",2016,"TV-PG","56","Documentary",5.2,"Netflix"
"21","tt6213294","¡Ay, mi madre!","Movie",2019,"TV-MA","84","Comedy",3.9,"Netflix"
"22","tt4324242","Çarsi Pazar","Movie",2015,"TV-14","97","Comedy",5.2,"Netflix"
"23","tt4966532","Ég man þig","Movie",2017,"TV-MA","105","Drama",6.1,"Netflix"
"24","tt1640202","Çok Filim Hareketler Bunlar","Movie",2010,"TV-MA","134","Comedy",4.4,"Netflix"
"25","tt0111873","Æon Flux","Movie",2005,"PG-13","30","Adventure",7.8,"Netflix"
"26","tt2388856","1 Chance 2 Dance","Movie",2014,"TV-PG","89","Drama",4.8,"Netflix"
"27","tt2184233","1 Mile to You","Movie",2017,"TV-14","104","Drama",6.3,"Netflix"
"28","tt10499474","10 Days in Sun City","Movie",2017,"TV-14","87","Adventure",5.1,"Netflix"
"29","tt1729630","10 jours en or","Movie",2012,"TV-14","95","Comedy",5.9,"Netflix"
"30","tt1869849","10,000 B.C.","Movie",2008,"PG-13","22","Action",7.6,"Netflix"
"31","tt11823088","100 Humans","TV Show",2020,"TV-14","N/A","Reality-TV",5.7,"Netflix"
"32","tt8543916","100 Years: One Woman's Fight for Justice","Movie",2016,"TV-14","N/A","Documentary",7.4,"Netflix"
"33","tt11799742","100% Halal","Movie",2020,"TV-14","100","Drama",6.6,"Netflix"
"34","tt5819414","100% Hotter","TV Show",2017,"TV-14","60","Reality-TV",4.4,"Netflix"
"35","tt12301534","13 Reasons Why","TV Show",2020,"TV-MA","N/A","Talk-Show",6.5,"Netflix"
"36","tt8615966","13 Reasons Why: Beyond the Reasons","TV Show",2019,"TV-MA","N/A","Documentary",6.4,"Netflix"
"37","tt2059171","13 Sins","Movie",2014,"R","93","Horror",6.3,"Netflix"
"38","tt7476438","14 Cameras","Movie",2018,"TV-MA","90","Crime",4.6,"Netflix"
"39","tt5626716","14 Minutes from Earth","Movie",2016,"TV-MA","84","Documentary",5.7,"Netflix"
"40","tt0450232","16 Blocks","Movie",2006,"PG-13","102","Action",6.6,"Netflix"
"41","tt0974661","17 Again","Movie",2009,"PG-13","102","Comedy",6.4,"Netflix"
"42","tt7541106","1BR","Movie",2019,"TV-MA","90","Drama",5.8,"Netflix"
"43","tt8142044","1st Summoning","Movie",2018,"TV-MA","97","Horror",3.3,"Netflix"
"44","tt11912390","2 States","Movie",2014,"TV-PG","131","Comedy",6.4,"Netflix"
"45","tt0436011","20 Minutes","TV Show",2013,"TV-MA","20","Drama",7.6,"Netflix"
"46","tt6959400","2015 Dream Concert","Movie",2015,"TV-PG","107","Music",6.2,"Netflix"
"47","tt4575328","2036 Origin Unknown","Movie",2018,"TV-14","94","Action",4.4,"Netflix"
"48","tt4385888","20th Century Women","Movie",2016,"R","119","Comedy",7.3,"Netflix"
"49","tt1711425","21 & Over","Movie",2013,"R","93","Comedy",5.8,"Netflix"
"50","tt9315008","21 Again","TV Show",2019,"TV-MA","N/A","Documentary",5.2,"Netflix"
"51","tt6145878","21 Thunder","TV Show",2017,"TV-MA","60","Drama",6.2,"Netflix"
"52","tt4261326","2307: Winter's Dream","Movie",2016,"TV-MA","101","Sci-Fi",3.8,"Netflix"
"53","tt5442456","24 Hours to Live","Movie",2017,"R","93","Action",5.8,"Netflix"
"54","tt5743858","25 Kille","Movie",2016,"TV-14","141","Comedy",5.8,"Netflix"
"55","tt1895285","26 Years","Movie",2012,"TV-MA","15","Drama",7.6,"Netflix"
"56","tt7490256","27: Gone Too Soon","Movie",2017,"TV-MA","90","Documentary",4.8,"Netflix"
"57","tt0191754","28 Days","Movie",2000,"PG-13","103","Comedy",6.1,"Netflix"
"58","tt2172934","3 Days to Kill","Movie",2014,"PG-13","117","Action",6.2,"Netflix"
"59","tt0338490","3 Deewarein","Movie",2003,"TV-MA","115","Crime",7.8,"Netflix"
"60","tt4158624","3 Generations","Movie",2015,"PG-13","92","Drama",6,"Netflix"
"61","tt1187043","3 Idiots","Movie",2009,"PG-13","170","Comedy",8.4,"Netflix"
"62","tt7987516","3 Seconds Divorce","Movie",2018,"TV-PG","54","Documentary",7.1,"Netflix"
"63","tt3598648","3 Türken & ein Baby","Movie",2015,"TV-MA","95","Comedy",5.5,"Netflix"
"64","tt1622547","30 Minutes or Less","Movie",2011,"R","83","Action",6.1,"Netflix"
"65","tt0467160","365 Days","Movie",2020,"TV-MA","N/A","Comedy",6.6,"Netflix"
"66","tt7736544","3Below: Tales of Arcadia","TV Show",2019,"TV-Y7","24","Action",7.7,"Netflix"
"67","tt13483050","40 Sticks","Movie",2019,"TV-14","92","Thriller",6.7,"Netflix"
"68","tt4760186","42 Grams","Movie",2017,"TV-MA","82","Biography",7,"Netflix"
"69","tt7422638","48 Christmas Wishes","Movie",2017,"TV-G","84","Adventure",4,"Netflix"
"70","tt10279102","4th Republic","Movie",2019,"TV-MA","119","Thriller",6.3,"Netflix"
"71","tt10681664","5 Cowok Jagoan","Movie",2017,"TV-MA","106","Action",6.5,"Netflix"
"72","tt2933544","5 Flights Up","Movie",2014,"PG-13","88","Comedy",6.2,"Netflix"
"73","tt2486678","5 to 7","Movie",2014,"R","95","Comedy",7.1,"Netflix"
"74","tt0343660","50 First Dates","Movie",2004,"PG-13","99","Comedy",6.8,"Netflix"
"75","tt0444566","50/50","Movie",2011,"R","25","Family",6.6,"Netflix"
"76","tt6142496","6 Balloons","Movie",2018,"TV-MA","74","Drama",5.9,"Netflix"
"77","tt1297261","6 Days","Movie",2017,"R","N/A","Documentary",4.7,"Netflix"
"78","tt8106534","6 Underground","Movie",2019,"R","128","Action",6.1,"Netflix"
"79","tt3799372","6 Years","Movie",2015,"TV-MA","79","Drama",5.6,"Netflix"
"80","tt3394510","6-5=2","Movie",2014,"TV-MA","105","Horror",5.9,"Netflix"
"81","tt5564124","60 Days In","TV Show",2019,"TV-MA","42","Reality-TV",7.7,"Netflix"
"82","tt5189894","68 Kill","Movie",2017,"R","93","Comedy",6.1,"Netflix"
"83","tt5517438","7 años","Movie",2016,"TV-MA","77","Drama",6.8,"Netflix"
"84","tt9315990","7 Days Out","TV Show",2018,"TV-PG","48","Documentary",6.8,"Netflix"
"85","tt1629376","7 Khoon Maaf","Movie",2011,"TV-MA","137","Drama",6.2,"Netflix"
"86","tt5815824","72 Cutest Animals","TV Show",2016,"TV-PG","27","Documentary",5.8,"Netflix"
"87","tt7909708","72 Dangerous Animals: Latin America","TV Show",2017,"TV-14","N/A","Documentary",6.6,"Netflix"
"88","tt5674272","72 Dangerous Places to Live","TV Show",2016,"TV-PG","N/A","Documentary",6.2,"Netflix"
"89","tt6949590","9 Months That Made You","TV Show",2016,"TV-PG","55","Documentary",7,"Netflix"
"90","tt11058176","90 ML","Movie",2019,"TV-MA","159","Action",5.4,"Netflix"
"91","tt5305246","93 Days","Movie",2016,"TV-PG","118","Drama",6,"Netflix"
"92","tt2226808","A 2nd Chance","Movie",2011,"PG","53","Crime",5.5,"Netflix"
"93","tt9098586","A 3 Minute Hug","Movie",2019,"TV-PG","28","Documentary",6.6,"Netflix"
"94","tt4844150","A Babysitter's Guide to Monster Hunting","Movie",2020,"TV-PG","98","Comedy",5.4,"Netflix"
"95","tt6359956","A Bad Moms Christmas","Movie",2017,"R","104","Comedy",5.6,"Netflix"
"96","tt0425769","A Beautiful Life","Movie",2011,"TV-14","20","Drama",8.2,"Netflix"
"97","tt6289320","A Billion Colour Story","Movie",2016,"TV-14","105","Drama",8.1,"Netflix"
"98","tt1401621","A Boy Called Po","Movie",2016,"PG","95","Drama",6.6,"Netflix"
"99","tt0075784","A Bridge Too Far","Movie",1977,"PG","175","Drama",7.4,"Netflix"
"100","tt13055780","A California Christmas","Movie",2020,"PG-13","106","Comedy",5.8,"Netflix"
"101","tt7608418","A Christmas Prince","Movie",2017,"TV-PG","92","Comedy",5.8,"Netflix"
"102","tt10006006","A Christmas Prince: The Royal Baby","Movie",2019,"TV-PG","84","Family",5.4,"Netflix"
"103","tt8709036","A Christmas Prince: The Royal Wedding","Movie",2018,"TV-PG","92","Drama",5.3,"Netflix"
"104","tt0356470","A Cinderella Story","Movie",2004,"PG","95","Comedy",5.9,"Netflix"
"105","tt10326928","A Cinderella Story: Christmas Wish","Movie",2019,"PG","85","Comedy",5.3,"Netflix"
"106","tt0066921","A Clockwork Orange","Movie",1971,"R","136","Crime",8.3,"Netflix"
"107","tt0019801","A Dangerous Woman","Movie",1993,"R","80","Drama",5.5,"Netflix"
"108","tt3149536","A Fairly Odd Summer","Movie",2014,"TV-Y7","68","Animation",3.8,"Netflix"
"109","tt0570759","A Fall from Grace","Movie",2020,"TV-MA","47","Drama",6.3,"Netflix"
"110","tt0028850","A Family Affair","Movie",2015,"TV-PG","69","Comedy",6.8,"Netflix"
"111","tt0330275","A Family Man","Movie",2016,"R","N/A","Short",6.5,"Netflix"
"112","tt11193888","A Family Reunion Christmas","Movie",2019,"TV-PG","28","Comedy",5.7,"Netflix"
"113","tt5235880","A Flying Jatt","Movie",2016,"TV-14","151","Action",3,"Netflix"
"114","tt5566790","A Futile and Stupid Gesture","Movie",2018,"TV-MA","101","Biography",6.8,"Netflix"
"115","tt0649206","A Ghost Story","Movie",2017,"R","60","Action",7,"Netflix"
"116","tt2044729","A Glimpse Inside the Mind of Charles Swan III","Movie",2012,"R","86","Comedy",4.7,"Netflix"
"117","tt13479662","A Go! Go! Cory Carson Christmas","Movie",2020,"TV-Y","21","Animation",6.4,"Netflix"
"118","tt13058374","A Go! Go! Cory Carson Halloween","Movie",2020,"TV-Y","24","Animation",6.1,"Netflix"
"119","tt3074828","A Good Wife","TV Show",2013,"TV-14","16","Documentary",7.3,"Netflix"
"120","tt5304980","A Grand Night In: The Story of Aardman","Movie",2015,"TV-PG","60","Documentary",7.6,"Netflix"
"121","tt6794380","A Gray State","Movie",2017,"TV-MA","93","Documentary",6.2,"Netflix"
"122","tt0703630","A Haunted House","Movie",2013,"R","N/A","Comedy",6.8,"Netflix"
"123","tt9567112","A Kid from Coney Island","Movie",2019,"TV-MA","95","Biography",7.1,"Netflix"
"124","tt2726552","A Kind of Murder","Movie",2016,"R","95","Crime",5.3,"Netflix"
"125","tt12105422","A Leaf of Faith","Movie",2018,"TV-MA","42","Documentary",8,"Netflix"
"126","tt0492472","A Lion in the House","TV Show",2006,"TV-14","225","Documentary",8.8,"Netflix"
"127","tt2639254","A Little Chaos","Movie",2014,"R","112","Drama",6.5,"Netflix"
"128","tt7204366","A Little Help with Carol Burnett","TV Show",2018,"TV-G","23","Talk-Show",6.3,"Netflix"
"129","tt13642264","A Love So Beautiful","TV Show",2020,"TV-PG","N/A","Comedy",7.4,"Netflix"
"130","tt8993180","A Love Song for Latasha","Movie",2020,"TV-PG","19","Biography",6.8,"Netflix"
"131","tt0528326","A Love Story","Movie",2007,"TV-14","25","Comedy",7.2,"Netflix"
"132","tt3487170","A Man Called God","TV Show",2010,"TV-14","107","Biography",6.8,"Netflix"
"133","tt3416532","A Monster Calls","Movie",2016,"PG-13","108","Adventure",7.5,"Netflix"
"134","tt2937898","A Most Violent Year","Movie",2014,"R","125","Action",7,"Netflix"
"135","tt3168808","A Murder in the Park","Movie",2014,"PG-13","91","Crime",7.3,"Netflix"
"136","tt10768194","A New York Christmas Wedding","Movie",2020,"TV-MA","88","Drama",5.4,"Netflix"
"137","tt0120770","A Night at the Roxbury","Movie",1998,"PG-13","82","Comedy",6.2,"Netflix"
"138","tt2181282","A Patch of Fog","Movie",2015,"TV-MA","92","Thriller",6.4,"Netflix"
"139","tt0012565","A Perfect Crime","TV Show",2020,"TV-14","N/A","Adventure",6.2,"Netflix"
"140","tt1823059","A Perfect Ending","Movie",2012,"TV-MA","110","Drama",5.7,"Netflix"
"141","tt2275471","A Perfect Man","Movie",2013,"R","95","Drama",5.2,"Netflix"
"142","tt5203824","A Plastic Ocean","Movie",2016,"TV-14","102","Documentary",8,"Netflix"
"143","tt1083448","A Princess for Christmas","Movie",2011,"TV-PG","91","Comedy",6.4,"Netflix"
"144","tt5780570","A Scandall","Movie",2016,"TV-MA","112","Thriller",3.1,"Netflix"
"145","tt0501354","A Second Chance","Movie",2015,"TV-MA","22","Comedy",5.5,"Netflix"
"146","tt3260524","A Secret Love","Movie",2020,"TV-14","81","Documentary",7.9,"Netflix"
"147","tt10751272","A Separation","Movie",2011,"PG-13","15","Drama",9.5,"Netflix"
"148","tt0339291","A Series of Unfortunate Events","TV Show",2019,"TV-PG","108","Adventure",6.8,"Netflix"
"149","tt1019452","A Serious Man","Movie",2009,"R","106","Comedy",7.1,"Netflix"
"150","tt6193408","A Shaun the Sheep Movie: Farmageddon","Movie",2020,"G","86","Adventure",6.8,"Netflix"
"151","tt8207132","A Silent Voice","Movie",2016,"TV-14","3","Short",10,"Netflix"
"152","tt0020409","A Single Man","Movie",2009,"R","60","Comedy",7.8,"Netflix"
"153","tt10772148","A Sort of Homecoming","Movie",2015,"TV-PG","42","Drama",6.1,"Netflix"
"154","tt0096179","A Stoning in Fulham County","Movie",1988,"TV-14","94","Crime",5.8,"Netflix"
"155","tt7018722","A StoryBots Christmas","Movie",2017,"TV-Y","24","Family",6.1,"Netflix"
"156","tt8893498","A Taiwanese Tale of Two Cities","TV Show",2018,"TV-MA","N/A","Drama",6.5,"Netflix"
"157","tt1135989","A Tale of Love and Darkness","Movie",2015,"PG-13","95","Biography",6,"Netflix"
"158","tt10243660","A Tale of Two Kitchens","Movie",2019,"TV-PG","29","Documentary",6.3,"Netflix"
"159","tt10370952","A Thousand Goodnights","TV Show",2019,"TV-14","72","Drama",7.9,"Netflix"
"160","tt0392849","A Thousand Words","Movie",2012,"PG-13","N/A","Comedy",4.1,"Netflix"
"161","tt13458584","A Trash Truck Christmas","Movie",2020,"TV-Y","28","Adventure",5.6,"Netflix"
"162","tt6334740","A Trip to Jamaica","Movie",2016,"TV-MA","98","Comedy",5,"Netflix"
"163","tt7001906","A Very Country Christmas","Movie",2017,"TV-G","84","Family",6.1,"Netflix"
"164","tt4537842","A Very Murray Christmas","Movie",2015,"TV-14","56","Comedy",5.5,"Netflix"
"165","tt1243381","A Very Special Love","Movie",2008,"TV-G","106","Comedy",6.7,"Netflix"
"166","tt0281358","A Walk to Remember","Movie",2002,"PG","101","Drama",7.3,"Netflix"
"167","tt1280558","A Wednesday","Movie",2008,"TV-MA","104","Action",8.1,"Netflix"
"168","tt5916158","A Week in Watts","Movie",2017,"TV-14","91","Documentary",6.3,"Netflix"
"169","tt5814408","A Witches' Ball","Movie",2017,"PG","90","Adventure",5.1,"Netflix"
"170","tt0290382","A Wrinkle in Time","Movie",2018,"PG","251","Adventure",5.6,"Netflix"
"171","tt5709164","A Yellow Bird","Movie",2016,"TV-MA","112","Drama",5.5,"Netflix"
"172","tt8712750","A.M.I.","Movie",2019,"TV-MA","77","Horror",3.9,"Netflix"
"173","tt7355718","Aadu 2","Movie",2017,"TV-MA","160","Comedy",7.1,"Netflix"
"174","tt1479667","Aagey Se Right","Movie",2009,"TV-14","117","Comedy",5,"Netflix"
"175","tt0177505","Aakhri Adaalat","Movie",1988,"TV-14","148","Action",5.2,"Netflix"
"176","tt8066304","Aalorukkam","Movie",2018,"TV-PG","124","Drama",6.5,"Netflix"
"177","tt1241195","Aamir","Movie",2008,"TV-14","99","Action",7.7,"Netflix"
"178","tt7867076","Aapla Manus","Movie",2018,"TV-14","138","Drama",7.1,"Netflix"
"179","tt1848771","Aarakshan","Movie",2011,"TV-14","164","Drama",6.2,"Netflix"
"180","tt1227524","Aashayein","Movie",2010,"TV-14","120","Drama",7.1,"Netflix"
"181","tt2606526","Aata Pita","Movie",2010,"TV-14","125","Drama",6.3,"Netflix"
"182","tt10081210","Aaviri","Movie",2019,"TV-14","110","Drama",4.2,"Netflix"
"183","tt9433014","Abby Hatcher","TV Show",2019,"TV-Y","23","Adventure",6.3,"Netflix"
"184","tt5012994","Abby Sen","Movie",2015,"TV-PG","128","Comedy",5.9,"Netflix"
"185","tt3444312","Abducted in Plain Sight","Movie",2017,"TV-14","91","Crime",6.8,"Netflix"
"186","tt0178218","Abhinetri","Movie",2016,"TV-14","154","Drama",6.7,"Netflix"
"187","tt2445310","Abominable Christmas","Movie",2012,"TV-Y7","43","Adventure",5.3,"Netflix"
"188","tt0276751","About a Boy","Movie",2002,"PG-13","101","Comedy",7.1,"Netflix"
"189","tt0154110","About Time","Movie",2013,"R","53","Animation",7.5,"Netflix"
"190","tt6333098","Abstract: The Art of Design","TV Show",2019,"TV-14","45","Documentary",8.4,"Netflix"
"191","tt12027008","Absurd Planet","TV Show",2020,"TV-PG","N/A","Documentary",4,"Netflix"
"192","tt0709035","Abyss","TV Show",2019,"TV-14","44","Action",8.5,"Netflix"
"193","tt4413338","Abzurdah","Movie",2015,"TV-MA","90","Biography",5.4,"Netflix"
"194","tt3442726","Acapulco La vida va","Movie",2016,"TV-MA","89","Comedy",5.5,"Netflix"
"195","tt0061328","Accident","Movie",2009,"TV-MA","105","Drama",6.9,"Netflix"
"196","tt1684914","Accidentally in Love","TV Show",2018,"TV-14","88","Comedy",6.1,"Netflix"
"197","tt2813432","Across Grace Alley","Movie",2013,"TV-PG","25","Drama",6.2,"Netflix"
"198","tt0445922","Across the Universe","Movie",2007,"PG-13","133","Drama",7.3,"Netflix"
"199","tt1591479","Act of Valor","Movie",2012,"R","110","Action",6.5,"Netflix"
"200","tt0072067","Act of Vengeance","Movie",2010,"NR","90","Crime",5.5,"Netflix"
"201","tt1396208","Action Replayy","Movie",2010,"TV-PG","129","Comedy",4.3,"Netflix"
"202","tt2122881","Acts of Vengeance","Movie",2017,"R","23","Action",8.4,"Netflix"
"203","tt0387012","Acts of Violence","Movie",2018,"R","72","Documentary",7.1,"Netflix"
"204","tt8548830","Ad Vitam","TV Show",2018,"TV-MA","60","Crime",6.5,"Netflix"
"205","tt9616700","Adú","Movie",2020,"TV-MA","119","Drama",6.7,"Netflix"
"206","tt10376844","Adam Devine: Best Time of Our Lives","Movie",2019,"TV-MA","58","Comedy",5.8,"Netflix"
"207","tt5034326","Adam Ruins Everything","TV Show",2018,"TV-14","30","Animation",7.9,"Netflix"
"208","tt0090589","Adam: His Song Continues","Movie",1986,"TV-MA","100","Crime",7.1,"Netflix"
"209","tt8081748","Adel Karam: Live from Beirut","Movie",2018,"TV-MA","59","Comedy",5.4,"Netflix"
"210","tt7822454","Adhugo","Movie",2018,"TV-14","110","Drama",5.9,"Netflix"
"211","tt7127976","Aditi Mittal: Things They Wouldn't Let Me Say","Movie",2017,"TV-MA","62","Comedy",4.4,"Netflix"
"212","tt6548852","Adore","Movie",2013,"R","N/A","Romance",5.9,"Netflix"
"213","tt0106222","Adrift","Movie",2018,"PG-13","89","Thriller",5.4,"Netflix"
"214","tt4524050","Adrishya","Movie",2017,"TV-14","107","Thriller",4.2,"Netflix"
"215","tt2299383","Advantageous","Movie",2015,"TV-MA","23","Sci-Fi",8.5,"Netflix"
"216","tt5314138","Aerials","Movie",2016,"TV-14","90","Drama",1.5,"Netflix"
"217","tt2309961","Afflicted","TV Show",2018,"TV-MA","85","Horror",6.3,"Netflix"
"218","tt0142067","Africa","TV Show",2013,"TV-PG","10","Animation",6.1,"Netflix"
"219","tt0098993","After","Movie",2019,"PG-13","45","Drama",6.9,"Netflix"
"220","tt0533385","After Life","TV Show",2020,"TV-MA","42","Action",7.8,"Netflix"
"221","tt10136680","After Maria","Movie",2019,"TV-PG","35","Documentary",4.6,"Netflix"
"222","tt1291547","After Porn Ends","Movie",2012,"NR","94","Documentary",5.7,"Netflix"
"223","tt7681970","After Porn Ends 3","Movie",2018,"TV-MA","86","Documentary",5.4,"Netflix"
"224","tt11324024","After the Raid","Movie",2019,"TV-PG","24","Documentary",4.3,"Netflix"
"225","tt10362466","After We Collided","Movie",2020,"R","105","Drama",5.2,"Netflix"
"226","tt0053574","Aftermath","Movie",2017,"R","22","\N",5,"Netflix"
"227","tt1224366","Afterschool","Movie",2008,"TV-MA","107","Drama",6.1,"Netflix"
"228","tt0098996","Aftershock","Movie",2012,"R","91","Action",4.2,"Netflix"
"229","tt0191765","Against the Tide","TV Show",2014,"TV-14","93","Action",3.8,"Netflix"
"230","tt9381998","Agatha and the Truth of Murder","Movie",2018,"TV-MA","92","Crime",6.3,"Netflix"
"231","tt5149506","Age Gap Love","TV Show",2017,"TV-MA","N/A","Documentary",5.6,"Netflix"
"232","tt8931836","Age of Rebellion","TV Show",2018,"TV-MA","90","Crime",8.6,"Netflix"
"233","tt8107992","Age of Tanks","TV Show",2017,"TV-PG","54","Documentary",7.3,"Netflix"
"234","tt0268779","Agent","TV Show",2019,"TV-MA","N/A","Adventure",5.9,"Netflix"
"235","tt6792644","Agent Raghav","TV Show",2015,"TV-14","45","Crime",7,"Netflix"
"236","tt8019444","Aggretsuko","TV Show",2020,"TV-14","15","Animation",8,"Netflix"
"237","tt0098999","Agneepath","Movie",1990,"TV-14","174","Action",7.7,"Netflix"
"238","tt8004552","Agustín Aristarán: Soy Rada","Movie",2018,"TV-MA","N/A","Comedy",6.5,"Netflix"
"239","tt1415252","Agyaat","Movie",2009,"TV-14","130","Drama",2.9,"Netflix"
"240","tt0381864","Ahista Ahista","Movie",2006,"TV-14","141","Musical",7,"Netflix"
"241","tt1845773","Ai Weiwei: Never Sorry","Movie",2012,"R","91","Documentary",7.6,"Netflix"
"242","tt11542960","Ainori Love Wagon: African Journey","TV Show",2019,"TV-14","N/A","Reality-TV",7.1,"Netflix"
"243","tt8948164","Ainsley Eats the Streets","TV Show",2014,"TV-PG","N/A","Documentary",7.2,"Netflix"
"244","tt5617916","Airplane Mode","Movie",2020,"TV-PG","80","Comedy",2.6,"Netflix"
"245","tt4760900","Aisa Yeh Jahaan","Movie",2015,"TV-14","120","Drama",6.7,"Netflix"
"246","tt0418460","Aitraaz","Movie",2004,"TV-14","160","Drama",6.6,"Netflix"
"247","tt6774212","Aiyaary","Movie",2018,"TV-MA","157","Action",5.3,"Netflix"
"248","tt2255934","Aiyyaa","Movie",2012,"TV-14","152","Comedy",4.4,"Netflix"
"249","tt8404094","AJ and the Queen","TV Show",2020,"TV-14","52","Adventure",7.5,"Netflix"
"250","tt1252596","Ajab Prem Ki Ghazab Kahani","Movie",2009,"TV-14","150","Action",6.4,"Netflix"
"251","tt6471054","Ajji","Movie",2017,"TV-MA","104","Crime",6.9,"Netflix"
"252","tt11651796","AK vs AK","Movie",2020,"TV-MA","108","Action",6.9,"Netflix"
"253","tt3742982","Akame ga Kill!","TV Show",2014,"TV-14","24","Action",7.8,"Netflix"
"254","tt0101287","Al acecho","Movie",2019,"TV-MA","88","Crime",7.6,"Netflix"
"255","tt7035576","Al Hayba","TV Show",2017,"TV-14","45","Action",7.4,"Netflix"
"256","tt9537292","Ala Vaikunthapurramuloo","Movie",2020,"TV-14","163","Action",7.3,"Netflix"
"257","tt7183082","Alan Saldaña: Mi vida de pobre","Movie",2017,"TV-MA","70","Comedy",6.2,"Netflix"
"258","tt2481138","Alaska Is a Drag","Movie",2017,"TV-MA","14","Comedy",5.9,"Netflix"
"259","tt4355838","Albert Pinto Ko Gussa Kyun Aata Hai?","Movie",2019,"TV-MA","100","Drama",5.5,"Netflix"
"260","tt4518260","Albion: The Enchanted Stallion","Movie",2016,"TV-PG","106","Action",5.3,"Netflix"
"261","tt10984818","Alelí","Movie",2019,"TV-MA","88","Comedy",6.3,"Netflix"
"262","tt5688996","Alex Strangelove","Movie",2018,"TV-MA","99","Comedy",6.3,"Netflix"
"263","tt6916746","Alexa & Katie","TV Show",2020,"TV-G","25","Comedy",7.5,"Netflix"
"264","tt4728338","Ali Baba ve 7 Cüceler","Movie",2015,"TV-MA","114","Action",5.7,"Netflix"
"265","tt5066574","Ali Wong: Baby Cobra","Movie",2016,"TV-MA","60","Comedy",7.6,"Netflix"
"266","tt7410684","Ali Wong: Hard Knock Wife","Movie",2018,"TV-MA","64","Comedy",7.4,"Netflix"
"267","tt2782692","Ali's Wedding","Movie",2018,"TV-MA","110","Comedy",6.9,"Netflix"
"268","tt1034007","Alias Grace","TV Show",2017,"TV-MA","267","Biography",7.7,"Netflix"
"269","tt0079749","Alibaba Aur 40 Chor","Movie",1980,"TV-14","138","Action",6.2,"Netflix"
"270","tt0071115","Alice Doesn't Live Here Anymore","Movie",1974,"PG","112","Drama",7.3,"Netflix"
"271","tt10795658","Alice in Borderland","TV Show",2020,"TV-MA","50","Action",7.7,"Netflix"
"272","tt7130832","Alien Contact: Outer Space","Movie",2017,"TV-PG","63","Documentary",3.9,"Netflix"
"273","tt12765530","Alien TV","TV Show",2020,"TV-Y7","N/A","Animation",6,"Netflix"
"274","tt9562694","Alien Warfare","Movie",2019,"TV-MA","88","Action",2.6,"Netflix"
"275","tt13464340","Alien Worlds","TV Show",2020,"TV-PG","N/A","Animation",6.5,"Netflix"
"276","tt11332750","Alien Xmas","Movie",2020,"TV-Y","40","Adventure",6.2,"Netflix"
"277","tt6624126","Aliens Ate My Homework","Movie",2018,"PG","90","Adventure",4.7,"Netflix"
"278","tt0051346","Alive and Kicking","Movie",2016,"TV-14","94","Comedy",6.6,"Netflix"
"279","tt0757859","All About Love","Movie",2017,"TV-MA","118","Romance",6.9,"Netflix"
"280","tt2044425","All About Nina","Movie",2018,"R","63","Game-Show",7.1,"Netflix"
"281","tt0045490","All American","TV Show",2019,"TV-14","83","Drama",6,"Netflix"
"282","tt1116025","All Because of You","Movie",2020,"TV-PG","8","Horror",5.8,"Netflix"
"283","tt3993886","All Day and a Night","Movie",2020,"R","121","Drama",5.8,"Netflix"
"284","tt0096787","All Dogs Go to Heaven","Movie",1989,"G","84","Animation",6.8,"Netflix"
"285","tt3807022","All Hail King Julien","TV Show",2017,"TV-Y7","23","Action",7.1,"Netflix"
"286","tt6865906","All Hail King Julien: Exiled","TV Show",2017,"TV-Y7","23","Adventure",7.5,"Netflix"
"287","tt11049004","All Hallows' Eve","Movie",2016,"TV-G","29","Animation",8.2,"Netflix"
